1.442600917048482145e-01;1.441481865433652809e-01;3.513709164258329576e-01;2.520752905651962861e-01;2.301881740214743732e-01;3.935732301680045474e-03;1.891429058817852005e-01;3.922362856058984049e-01;9.578717876092217587e-01;4.730474482686866655e-01
1.442636816304803948e-01;1.441517769384522696e-01;3.513736374981475397e-01;2.520784281938838745e-01;2.301914034690895339e-01;3.939910903859595269e-03;1.891463075189392107e-01;3.922388352433706094e-01;9.578719643418340812e-01;4.730496588941980884e-01
1.629525816965508161e-02;1.616661903886432161e-02;2.543768275665049816e-01;1.402328253348943121e-01;1.150727736412123642e-01;1.450127939629231588e-01;6.788971660797178675e-02;3.013530840778617659e-01;9.562051299756892941e-01;3.942485107532177624e-01
2.242600700560921576e-02;2.229816959322827863e-02;2.590237792401866024e-01;1.455911573436046436e-01;1.205879107877596557e-01;1.378767240069327937e-01;7.369891299778863480e-02;3.057072653523801309e-01;9.562717010701986542e-01;3.980237393148562952e-01
7.631446287780533841e-03;7.501674189766555610e-03;2.478098785359345302e-01;1.326605724557942123e-01;1.072789278943105801e-01;1.550972990256681283e-01;5.968031412665074364e-02;2.951998704213547042e-01;9.561057385129841935e-01;3.889134577369697254e-01
4.040085349145090821e-02;4.053690677631978379e-02;2.114026170704369212e-01;9.067989175172636029e-02;6.406973309040898956e-02;2.110059425769337249e-01;1.416726670971372483e-02;2.610863639204424880e-01;9.548078430093137614e-01;3.593358457910517667e-01
3.785620916741334052e-01;3.784808261998827694e-01;5.289658726111117204e-01;4.568574370425570463e-01;4.409630235737349579e-01;2.766586096121574356e-01;4.111559696638393269e-01;5.586422839833685705e-01;9.694065124977163661e-01;6.173273113003643342e-01
3.785738051081824485e-01;3.784925411656982486e-01;5.289747510961737564e-01;4.568676746938254429e-01;4.409735608175474053e-01;2.766722438168908726e-01;4.111670687384565426e-01;5.586506031000965100e-01;9.694070891519458444e-01;6.173345242676477884e-01
3.841401073900765906e-01;3.840595713532909961e-01;5.331938666393470916e-01;4.617326751179684496e-01;4.459809296243969490e-01;2.831513091876391441e-01;4.164414233052223802e-01;5.626039030659987228e-01;9.696811191025065391e-01;6.207621746117758521e-01
4.572618995500226657e-01;4.571909256545842459e-01;5.886183251439139896e-01;5.256418075826855274e-01;5.117602859402827775e-01;3.682636238694318442e-01;4.857280410412738170e-01;6.145364722678015035e-01;9.732809166118288058e-01;6.657895416801355992e-01
