1.242278546964589864e-01;1.261410999730779581e-01;1.201343715807535184e-01;5.645269727448580799e-01;1.930182510552186592e+00;4.356056404398525594e-01;5.324151086267930877e-01;1.571419839033238564e+00;2.592962464051346005e-01;5.110754602704624394e-02
1.242338363511966554e-01;1.261470685600642461e-01;1.201296724904656055e-01;5.645204093773824594e-01;1.930176157266516146e+00;4.356094953377422363e-01;5.324183023015356397e-01;1.571415936150273085e+00;2.593013055225553143e-01;5.110036680529752434e-02
9.952010097761894436e-02;1.014873237566647074e-01;2.876359769247698872e-01;7.984817429827832935e-01;1.956425318693030047e+00;4.196826439034859746e-01;5.192233527566683104e-01;1.587541042166501937e+00;2.383991146333777067e-01;8.076195615931787419e-02
1.008888898889305219e-01;1.028531223594430777e-01;2.796110356685390652e-01;7.872730546605528623e-01;1.954971489049363687e+00;4.205647646070452272e-01;5.199541650094222645e-01;1.586647940983087368e+00;2.395567982728089573e-01;7.911912661591068152e-02
9.747648230148921178e-02;9.944816964794590819e-02;2.989766113672273629e-01;8.143215644572597833e-01;1.958595904228283446e+00;4.183656268459274852e-01;5.181322410767515985e-01;1.588874453215508131e+00;2.366706787240565601e-01;8.321472086895274900e-02
2.617467233285947770e-01;2.647544806157601238e-01;5.352374747417768530e-01;9.021377663652528911e-01;1.986940322650788904e+00;4.850378990239896937e-01;8.947758369067877471e-01;1.606286695252679753e+00;2.141000359944376930e-01;1.152439535772279838e-01
3.414677152224284140e-01;3.418034307941270056e-01;1.865589600631739065e-01;1.361587323874410282e-01;1.909533496447319401e+00;5.271037983728310561e-01;5.427949716189025553e-01;1.558734956032165941e+00;3.729120941549002866e-01;2.777413102791828625e-02
3.414801278454492328e-01;3.418158370892714903e-01;1.865742925490850579e-01;1.361373170212351325e-01;1.909525887432900637e+00;5.271127119559833041e-01;5.427987965243810109e-01;1.558730281743254675e+00;3.729239140853062850e-01;2.776553283091632088e-02
4.059682309555309176e-01;4.083884076599365032e-01;5.511824892456248515e-01;1.259605916236496981e-01;1.937574741395438949e+00;5.313485063466211189e-01;9.042749545935483413e-01;1.575960955761008364e+00;3.785408241490281211e-01;5.946077728346247510e-02
4.248652093207266334e-01;4.251584093801920039e-01;2.895743260453574330e-01;7.726075342244827747e-03;1.907536935258385080e+00;5.869920667173820217e-01;5.884643085813094920e-01;1.557508449771019876e+00;4.523274260007719705e-01;2.551801407453922754e-02
